kind,game,roots,window_roots,avg_abs_error,avg_sq_error,total_avg_abs_error,total_avg_sq_error,last_abs_error,validation_samples,validation_avg_abs_error,validation_avg_sq_error,validation_last_abs_error,elapsed_ms,roots_per_sec,learn_rate
progress,198,22237,30,0.126870,0.017549,0.389493,0.260320,0.129947,10,0.401725,0.237510,0.022922,2751686,8.1,0.040000
progress,198,22267,30,0.080622,0.010027,0.389077,0.259983,0.007241,10,0.401725,0.237510,0.022922,2754886,8.1,0.040000
progress,198,22282,15,0.149621,0.040776,0.388916,0.259835,0.059419,10,0.402138,0.237944,0.022922,2756489,8.1,0.040000
progress,199,22312,30,0.028800,0.001387,0.388432,0.259488,0.022384,10,0.402405,0.238186,0.023010,2759814,8.1,0.040000
progress,199,22342,30,0.095069,0.013738,0.388038,0.259158,0.196801,10,0.402405,0.238186,0.023010,2763040,8.1,0.040000
progress,199,22372,30,0.206596,0.051960,0.387795,0.258880,0.440273,10,0.402405,0.238186,0.023010,2766239,8.1,0.040000
progress,199,22402,30,0.351889,0.173726,0.387747,0.258766,0.156865,10,0.402405,0.238186,0.023010,2769459,8.1,0.040000
progress,199,22432,30,0.499513,0.326893,0.387896,0.258857,0.810648,10,0.402405,0.238186,0.023010,2772638,8.1,0.040000
progress,199,22434,2,0.997533,0.998906,0.387950,0.258923,0.935619,10,0.402358,0.238137,0.023010,2772857,8.1,0.040000
progress,200,22464,30,0.133421,0.019229,0.387611,0.258603,0.178866,10,0.401710,0.237484,0.022630,2776204,8.1,0.040000
progress,200,22494,30,0.061577,0.007819,0.387176,0.258268,0.050579,10,0.401709,0.237482,0.022630,2779395,8.1,0.040000
progress,200,22524,30,0.103586,0.019327,0.386798,0.257950,0.010191,10,0.401709,0.237482,0.022630,2782597,8.1,0.040000
progress,200,22554,30,0.366987,0.139436,0.386772,0.257793,0.389961,10,0.401709,0.237482,0.022630,2785796,8.1,0.040000
progress,200,22584,30,0.447812,0.203712,0.386853,0.257721,0.492505,10,0.401709,0.237482,0.022630,2788988,8.1,0.040000
progress,200,22587,3,0.286192,0.107120,0.386839,0.257701,0.282991,10,0.401709,0.237482,0.022630,2789303,8.1,0.040000
progress,201,22617,30,0.108774,0.018014,0.386471,0.257383,0.027009,10,0.401324,0.237088,0.022384,2792630,8.1,0.040000
progress,201,22647,30,0.536480,0.361002,0.386669,0.257520,0.802381,10,0.401322,0.237086,0.022384,2795820,8.1,0.040000
progress,201,22677,30,0.596379,0.451174,0.386947,0.257776,0.879089,10,0.401322,0.237086,0.022384,2799003,8.1,0.040000
progress,201,22707,30,0.425105,0.321715,0.386997,0.257861,0.903056,10,0.401621,0.237402,0.022384,2802217,8.1,0.040000
progress,201,22726,19,0.428646,0.354498,0.387032,0.257942,0.078186,10,0.401621,0.237402,0.022384,2804245,8.1,0.040000
progress,202,22756,30,0.665644,0.443507,0.387399,0.258186,0.671083,10,0.401009,0.236725,0.022059,2807639,8.1,0.040000
progress,202,22786,30,0.721834,0.524552,0.387840,0.258537,0.800016,10,0.400644,0.236461,0.022059,2810839,8.1,0.040000
progress,202,22816,30,0.620902,0.447497,0.388146,0.258785,0.620231,10,0.400749,0.236572,0.022059,2814034,8.1,0.040000
progress,202,22846,30,0.382965,0.254166,0.388139,0.258779,0.909206,10,0.401066,0.236909,0.022059,2817011,8.1,0.040000
progress,202,22848,2,0.102817,0.010611,0.388114,0.258758,0.109109,10,0.401066,0.236909,0.022059,2817225,8.1,0.040000
progress,203,22878,30,0.069987,0.006280,0.387697,0.258426,0.076788,10,0.400923,0.236726,0.021994,2820563,8.1,0.040000
progress,203,22908,30,0.102362,0.017946,0.387323,0.258112,0.140956,10,0.400933,0.236732,0.021994,2823763,8.1,0.040000
progress,203,22938,30,0.312552,0.127812,0.387226,0.257941,0.070540,10,0.400883,0.236679,0.021994,2826950,8.1,0.040000
progress,203,22968,30,0.341187,0.130058,0.387165,0.257774,0.218363,10,0.400883,0.236679,0.021994,2830150,8.1,0.040000
progress,203,22998,30,0.322474,0.114348,0.387081,0.257587,0.288618,10,0.400883,0.236679,0.021994,2833326,8.1,0.040000
progress,203,23001,3,0.017526,0.000568,0.387033,0.257553,0.001650,10,0.400883,0.236679,0.021994,2833649,8.1,0.040000
progress,204,23031,30,0.100460,0.012941,0.386660,0.257235,0.132244,10,0.400848,0.236603,0.021956,2836902,8.1,0.040000
progress,204,23061,30,0.167475,0.043750,0.386374,0.256957,0.234867,10,0.400840,0.236598,0.021956,2840102,8.1,0.040000
progress,204,23091,30,0.420812,0.224534,0.386419,0.256915,0.574480,10,0.400841,0.236600,0.021956,2843267,8.1,0.040000
progress,204,23121,30,0.448451,0.270286,0.386500,0.256932,0.735760,10,0.400841,0.236600,0.021956,2846462,8.1,0.040000
progress,204,23151,30,0.462987,0.325925,0.386599,0.257022,0.055882,10,0.400841,0.236600,0.021956,2849665,8.1,0.040000
progress,204,23152,1,0.892770,0.797039,0.386621,0.257045,0.892770,10,0.400841,0.236600,0.021956,2849775,8.1,0.040000
progress,205,23182,30,0.722377,0.592554,0.387055,0.257479,0.969058,10,0.398652,0.234026,0.020933,2853082,8.1,0.040000
progress,205,23212,30,0.577662,0.459402,0.387301,0.257740,0.467749,10,0.399050,0.234453,0.020933,2856250,8.1,0.040000
progress,205,23221,9,0.296643,0.108432,0.387266,0.257682,0.173752,10,0.399360,0.234786,0.020933,2857228,8.1,0.040000
progress,206,23251,30,0.240776,0.061215,0.387077,0.257429,0.210971,10,0.399895,0.235277,0.021161,2860533,8.1,0.040000
progress,206,23281,30,0.902503,0.886262,0.387741,0.258239,1.200821,10,0.399653,0.235111,0.021161,2863700,8.1,0.040000
progress,206,23311,30,0.943448,0.936429,0.388457,0.259112,0.733575,10,0.399653,0.235111,0.021161,2866918,8.1,0.040000
progress,206,23312,1,0.149307,0.022293,0.388446,0.259102,0.149307,10,0.399653,0.235111,0.021161,2867020,8.1,0.040000
progress,207,23342,30,0.682217,0.465731,0.388824,0.259367,0.655904,10,0.398961,0.234422,0.020753,2870381,8.1,0.040000
progress,207,23372,30,0.538975,0.355832,0.389017,0.259491,0.033451,10,0.398961,0.234422,0.020753,2873577,8.1,0.040000
progress,207,23402,30,0.443661,0.325488,0.389087,0.259576,0.082884,10,0.398961,0.234422,0.020753,2876760,8.1,0.040000
progress,207,23431,29,0.465541,0.382263,0.389181,0.259728,0.022353,10,0.398837,0.234288,0.020753,2879847,8.1,0.040000
progress,208,23461,30,0.138483,0.025902,0.388861,0.259429,0.113673,10,0.400192,0.235725,0.021574,2883270,8.1,0.040000
progress,208,23491,30,0.117495,0.016123,0.388514,0.259118,0.021030,10,0.400173,0.235717,0.021574,2886480,8.1,0.040000
progress,208,23521,30,0.276124,0.100635,0.388371,0.258916,0.448924,10,0.400207,0.235762,0.021574,2889676,8.1,0.040000
progress,208,23549,28,0.330437,0.170698,0.388302,0.258811,0.193141,10,0.400207,0.235762,0.021574,2892644,8.1,0.040000
progress,209,23579,30,0.952283,0.912019,0.389020,0.259642,0.974906,10,0.399847,0.235182,0.021150,2895930,8.1,0.040000
progress,209,23602,23,0.721739,0.662466,0.389344,0.260035,0.110864,10,0.399847,0.235182,0.021150,2898346,8.1,0.040000
progress,210,23632,30,0.347682,0.129397,0.389291,0.259869,0.264733,10,0.398986,0.234197,0.020739,2901678,8.1,0.040000
progress,210,23662,30,0.248558,0.072946,0.389112,0.259632,0.391046,10,0.399001,0.234217,0.020739,2904837,8.1,0.040000
progress,210,23692,30,0.433071,0.206984,0.389168,0.259565,0.517876,10,0.398298,0.233465,0.020739,2908014,8.1,0.040000
progress,210,23722,30,0.581291,0.451891,0.389411,0.259808,0.040070,10,0.395871,0.230941,0.020739,2911182,8.1,0.040000
progress,211,23752,30,0.080102,0.009417,0.389020,0.259492,0.050458,10,0.396134,0.231216,0.020860,2914591,8.1,0.040000
progress,211,23782,30,0.267006,0.140493,0.388867,0.259342,0.673554,10,0.396134,0.231216,0.020860,2917787,8.2,0.040000
progress,211,23812,30,0.374858,0.186850,0.388849,0.259251,0.265810,10,0.396119,0.231200,0.020860,2920928,8.2,0.040000
progress,211,23842,30,0.359194,0.193381,0.388812,0.259168,0.040930,10,0.396221,0.231304,0.020860,2924111,8.2,0.040000
progress,211,23862,20,0.327734,0.188472,0.388760,0.259108,0.599546,10,0.396221,0.231304,0.020860,2926269,8.2,0.040000
progress,212,23892,30,0.936821,0.883259,0.389449,0.259892,0.838301,10,0.395355,0.230496,0.020497,2929662,8.2,0.040000
progress,212,23922,30,0.880357,0.803908,0.390064,0.260574,0.741790,10,0.395353,0.230493,0.020497,2932855,8.2,0.040000
progress,212,23931,9,0.687960,0.541670,0.390176,0.260680,0.105741,10,0.395353,0.230493,0.020497,2933829,8.2,0.040000
progress,213,23961,30,0.063948,0.005628,0.389768,0.260361,0.010528,10,0.395360,0.230498,0.020500,2937208,8.2,0.040000
progress,213,23991,30,0.276496,0.158598,0.389626,0.260233,0.860287,10,0.395384,0.230518,0.020500,2940417,8.2,0.040000
progress,213,24021,30,0.574441,0.469293,0.389857,0.260495,0.943628,10,0.395384,0.230518,0.020500,2943595,8.2,0.040000
progress,213,24047,26,0.394511,0.302339,0.389862,0.260540,0.087376,10,0.395645,0.230784,0.020500,2946373,8.2,0.040000
progress,214,24077,30,0.052520,0.005613,0.389442,0.260222,0.164554,10,0.396049,0.231249,0.020708,2949795,8.2,0.040000
progress,214,24107,30,0.298668,0.114819,0.389329,0.260041,0.434546,10,0.396049,0.231249,0.020708,2952994,8.2,0.040000
progress,214,24137,30,0.264503,0.094714,0.389174,0.259836,0.479586,10,0.396049,0.231249,0.020708,2956195,8.2,0.040000
progress,214,24167,30,0.453052,0.274481,0.389253,0.259854,0.848834,10,0.396049,0.231249,0.020708,2959376,8.2,0.040000
progress,214,24197,30,0.421052,0.306560,0.389292,0.259912,0.075557,10,0.396309,0.231515,0.020708,2962570,8.2,0.040000
progress,214,24199,2,0.375528,0.221482,0.389291,0.259909,0.091871,10,0.396309,0.231515,0.020708,2962792,8.2,0.040000
progress,215,24229,30,0.096309,0.014290,0.388928,0.259605,0.095828,10,0.397420,0.232618,0.021187,2966161,8.2,0.040000
progress,215,24259,30,0.262076,0.089379,0.388771,0.259394,0.404849,10,0.397420,0.232618,0.021187,2969360,8.2,0.040000
progress,215,24289,30,0.287501,0.095460,0.388646,0.259192,0.161476,10,0.398304,0.233534,0.021187,2972518,8.2,0.040000
progress,215,24319,30,0.185119,0.050970,0.388395,0.258935,0.418884,10,0.398871,0.234130,0.021187,2975697,8.2,0.040000
progress,215,24349,30,0.344317,0.139635,0.388341,0.258788,0.348494,10,0.397908,0.233121,0.021187,2978906,8.2,0.040000
progress,215,24352,3,0.119709,0.029499,0.388308,0.258759,0.069804,10,0.397959,0.233175,0.021187,2979225,8.2,0.040000
progress,216,24382,30,0.140249,0.020809,0.388003,0.258467,0.179240,10,0.400161,0.235738,0.022342,2982537,8.2,0.040000
progress,216,24412,30,0.217024,0.058794,0.387793,0.258221,0.567323,10,0.400302,0.235827,0.022342,2985749,8.2,0.040000
progress,216,24434,22,0.786460,0.675123,0.388152,0.258597,0.371255,10,0.400396,0.235956,0.022342,2987998,8.2,0.040000
progress,217,24464,30,0.355277,0.154270,0.388111,0.258469,0.764607,10,0.397882,0.233255,0.020996,2991591,8.2,0.040000
progress,217,24490,26,0.775164,0.702092,0.388522,0.258940,0.050251,10,0.397882,0.233255,0.020996,2993595,8.2,0.040000
progress,218,24520,30,0.064616,0.007190,0.388126,0.258632,0.266586,10,0.398107,0.233476,0.021104,2996917,8.2,0.040000
progress,218,24550,30,0.306829,0.103543,0.388027,0.258442,0.006870,10,0.398107,0.233476,0.021104,3000065,8.2,0.040000
progress,218,24575,25,0.208198,0.069797,0.387844,0.258250,0.013191,10,0.398107,0.233476,0.021104,3002705,8.2,0.040000
progress,219,24605,30,0.290607,0.092754,0.387725,0.258048,0.426273,10,0.398205,0.233446,0.020949,3006042,8.2,0.040000
progress,219,24635,30,0.255910,0.077793,0.387565,0.257829,0.106602,10,0.398311,0.233514,0.020949,3009242,8.2,0.040000
progress,219,24665,30,0.256329,0.088027,0.387405,0.257622,0.058043,10,0.398311,0.233514,0.020949,3012424,8.2,0.040000
progress,219,24695,30,0.492521,0.342459,0.387533,0.257726,0.108622,10,0.398311,0.233514,0.020949,3015618,8.2,0.040000
progress,219,24718,23,0.425520,0.352342,0.387568,0.257814,0.020521,10,0.398311,0.233514,0.020949,3018081,8.2,0.040000
progress,220,24748,30,0.260195,0.072033,0.387414,0.257588,0.342746,10,0.397255,0.232454,0.020290,3021574,8.2,0.040000
progress,220,24778,30,0.361918,0.135470,0.387383,0.257440,0.426328,10,0.397255,0.232454,0.020290,3024757,8.2,0.040000
progress,220,24808,30,0.285697,0.100772,0.387260,0.257251,0.351487,10,0.396700,0.231880,0.020290,3027988,8.2,0.040000
progress,220,24838,30,0.345985,0.172979,0.387210,0.257149,0.664791,10,0.396660,0.231840,0.020290,3031233,8.2,0.040000
progress,220,24868,30,0.526736,0.396357,0.387378,0.257317,0.969961,10,0.396660,0.231840,0.020290,3034440,8.2,0.040000
progress,220,24871,3,0.467006,0.351678,0.387388,0.257329,0.296442,10,0.396660,0.231840,0.020290,3034754,8.2,0.040000
progress,221,24901,30,0.147727,0.027918,0.387099,0.257052,0.182556,10,0.398543,0.233955,0.021360,3038106,8.2,0.040000
progress,221,24931,30,0.371245,0.156495,0.387080,0.256931,0.512585,10,0.398541,0.233953,0.021360,3041255,8.2,0.040000
progress,221,24961,30,0.424805,0.241586,0.387125,0.256913,0.651838,10,0.398444,0.233853,0.021360,3044454,8.2,0.040000
progress,221,24991,30,0.557732,0.404766,0.387330,0.257090,0.969915,10,0.398444,0.233853,0.021360,3047646,8.2,0.040000
progress,221,25015,24,0.536963,0.424530,0.387474,0.257251,0.078051,10,0.398444,0.233853,0.021360,3050226,8.2,0.040000
progress,222,25045,30,0.178495,0.037810,0.387223,0.256988,0.438311,10,0.398683,0.234132,0.021531,3053670,8.2,0.040000
progress,222,25075,30,0.893034,0.819936,0.387828,0.257662,0.686192,10,0.398620,0.234055,0.021517,3056866,8.2,0.040000
progress,223,25105,30,0.125302,0.019709,0.387515,0.257377,0.051950,10,0.398349,0.233740,0.021369,3060243,8.2,0.040000
progress,223,25135,30,0.108881,0.017171,0.387182,0.257090,0.044491,10,0.398349,0.233740,0.021369,3063420,8.2,0.040000
progress,223,25165,30,0.195720,0.056590,0.386954,0.256851,0.139737,10,0.398385,0.233789,0.021369,3066608,8.2,0.040000
progress,223,25195,30,0.326724,0.125312,0.386882,0.256695,0.394892,10,0.398385,0.233789,0.021369,3069803,8.2,0.040000
progress,223,25225,30,0.356488,0.152733,0.386846,0.256571,0.238943,10,0.398323,0.233726,0.021369,3072995,8.2,0.040000
progress,223,25227,2,0.288407,0.089907,0.386838,0.256558,0.206382,10,0.398323,0.233726,0.021369,3073204,8.2,0.040000
progress,224,25257,30,0.146685,0.026193,0.386553,0.256284,0.247478,10,0.400919,0.236870,0.022498,3076481,8.2,0.040000
progress,224,25287,30,0.274434,0.106821,0.386420,0.256107,0.494113,10,0.400987,0.236919,0.022498,3079680,8.2,0.040000
progress,224,25317,30,0.629740,0.435677,0.386708,0.256320,0.792183,10,0.400987,0.236919,0.022498,3082868,8.2,0.040000
progress,224,25347,30,0.593401,0.485767,0.386953,0.256591,0.889713,10,0.400987,0.236919,0.022498,3086086,8.2,0.040000
progress,224,25375,28,0.420870,0.360203,0.386990,0.256706,0.025962,10,0.400996,0.236929,0.022498,3089078,8.2,0.040000
progress,225,25405,30,0.095887,0.010603,0.386647,0.256415,0.073350,10,0.400152,0.235962,0.022071,3092436,8.2,0.040000
progress,225,25435,30,0.389486,0.214039,0.386650,0.256365,0.914590,10,0.400034,0.235814,0.022035,3095625,8.2,0.040000
progress,225,25453,18,0.919320,0.889532,0.387027,0.256813,0.513568,10,0.400036,0.235817,0.022035,3097540,8.2,0.040000
progress,226,25483,30,0.084299,0.012445,0.386670,0.256525,0.228068,10,0.400309,0.236148,0.022231,3100867,8.2,0.040000
progress,226,25513,30,0.460902,0.223614,0.386758,0.256487,0.279701,10,0.399709,0.235765,0.022231,3104057,8.2,0.040000
progress,226,25522,9,0.086221,0.013534,0.386652,0.256401,0.100863,10,0.399709,0.235765,0.022231,3105002,8.2,0.040000
progress,227,25552,30,0.032625,0.001549,0.386236,0.256102,0.107733,10,0.399754,0.235819,0.022251,3108305,8.2,0.040000
progress,227,25582,30,0.397472,0.187951,0.386249,0.256022,0.015932,10,0.399781,0.235855,0.022251,3111517,8.2,0.040000
progress,227,25612,30,0.662033,0.547530,0.386572,0.256363,0.780497,10,0.399758,0.235831,0.022251,3114699,8.2,0.040000
progress,227,25620,8,0.570811,0.443912,0.386630,0.256422,0.096084,10,0.399758,0.235831,0.022251,3115566,8.2,0.040000
progress,228,25650,30,0.085082,0.009643,0.386277,0.256133,0.031220,10,0.399959,0.235996,0.022285,3118887,8.2,0.040000
progress,228,25680,30,0.535811,0.322964,0.386452,0.256211,0.805904,10,0.400215,0.236159,0.022285,3122083,8.2,0.040000
progress,228,25710,30,0.455468,0.332272,0.386532,0.256300,0.087500,10,0.400215,0.236159,0.022285,3125289,8.2,0.040000
progress,228,25740,30,0.455541,0.344709,0.386613,0.256403,0.083470,10,0.400215,0.236159,0.022285,3128409,8.2,0.040000
progress,228,25770,30,0.471431,0.413638,0.386711,0.256586,0.040780,10,0.400215,0.236159,0.022285,3131595,8.2,0.040000
progress,228,25773,3,0.637168,0.585730,0.386741,0.256624,0.939841,10,0.400215,0.236159,0.022285,3131911,8.2,0.040000
progress,229,25803,30,0.234939,0.066701,0.386564,0.256403,0.302296,10,0.400832,0.236695,0.022467,3135200,8.2,0.040000
progress,229,25833,30,0.303650,0.104381,0.386468,0.256227,0.658256,10,0.400833,0.236696,0.022467,3138404,8.2,0.040000
progress,229,25863,30,0.768151,0.713190,0.386911,0.256757,0.864427,10,0.400833,0.236696,0.022467,3141598,8.2,0.040000
progress,229,25893,30,0.518963,0.429100,0.387064,0.256957,0.944759,10,0.400833,0.236696,0.022467,3144783,8.2,0.040000
progress,229,25907,14,0.358541,0.239156,0.387048,0.256947,0.050830,10,0.400987,0.236854,0.022467,3146067,8.2,0.040000
progress,230,25937,30,0.460531,0.269305,0.387133,0.256961,0.926585,10,0.400763,0.236292,0.022037,3149401,8.2,0.040000
progress,230,25967,30,0.929836,0.869134,0.387760,0.257669,0.992487,10,0.400763,0.236292,0.022037,3152598,8.2,0.040000
progress,230,25995,28,0.748873,0.663864,0.388149,0.258106,0.134681,10,0.400662,0.236154,0.022037,3154760,8.2,0.040000
progress,231,26025,30,0.088204,0.011226,0.387803,0.257822,0.044840,10,0.400742,0.236252,0.022055,3158094,8.2,0.040000
progress,231,26055,30,0.107907,0.012921,0.387481,0.257540,0.131648,10,0.400742,0.236252,0.022055,3161330,8.2,0.040000
progress,231,26085,30,0.149990,0.033465,0.387208,0.257282,0.173978,10,0.400742,0.236252,0.022055,3164532,8.2,0.040000
progress,231,26115,30,0.078933,0.020859,0.386854,0.257010,0.002150,10,0.400742,0.236252,0.022055,3167754,8.2,0.040000
progress,231,26145,30,0.188660,0.044466,0.386626,0.256766,0.055330,10,0.401311,0.236839,0.022055,3170974,8.2,0.040000
progress,231,26148,3,0.147542,0.023774,0.386599,0.256740,0.182845,10,0.401301,0.236829,0.022055,3171297,8.2,0.040000
progress,232,26178,30,0.105027,0.014683,0.386276,0.256462,0.103374,10,0.400738,0.236199,0.021855,3174611,8.2,0.040000
progress,232,26208,30,0.361429,0.225703,0.386248,0.256427,0.707248,10,0.400866,0.236284,0.021855,3177826,8.2,0.040000
progress,232,26238,30,0.732428,0.594537,0.386644,0.256814,0.828838,10,0.400866,0.236284,0.021855,3181051,8.2,0.040000
progress,232,26268,30,0.561318,0.456591,0.386843,0.257042,0.092415,10,0.400866,0.236284,0.021855,3184262,8.2,0.040000
progress,232,26293,25,0.465304,0.377645,0.386918,0.257156,0.061521,10,0.400947,0.236369,0.021855,3186948,8.3,0.040000
progress,233,26323,30,0.085378,0.012392,0.386574,0.256878,0.090416,10,0.401111,0.236538,0.021923,3190438,8.3,0.040000
progress,233,26353,30,0.351185,0.152894,0.386534,0.256759,0.286458,10,0.401512,0.236805,0.021923,3193638,8.3,0.040000
progress,233,26383,30,0.427059,0.205753,0.386580,0.256701,0.336593,10,0.401512,0.236805,0.021923,3196830,8.3,0.040000
progress,233,26413,30,0.496511,0.287381,0.386705,0.256736,0.409118,10,0.401512,0.236805,0.021923,3200047,8.3,0.040000
progress,233,26443,30,0.434546,0.201777,0.386759,0.256674,0.517507,10,0.401512,0.236805,0.021923,3203222,8.3,0.040000
progress,233,26445,2,0.392517,0.155144,0.386759,0.256666,0.359738,10,0.401512,0.236805,0.021923,3203438,8.3,0.040000
progress,234,26475,30,0.591970,0.352657,0.386992,0.256775,0.542799,10,0.400766,0.236005,0.021542,3206726,8.3,0.040000
progress,234,26505,30,0.243099,0.081621,0.386829,0.256576,0.361932,10,0.400794,0.236042,0.021542,3209955,8.3,0.040000
progress,234,26535,30,0.618248,0.414464,0.387091,0.256755,0.877750,10,0.400853,0.236123,0.021542,3213150,8.3,0.040000
progress,234,26549,14,0.945341,0.901230,0.387385,0.257095,1.070053,10,0.400853,0.236123,0.021542,3213790,8.3,0.040000
progress,235,26579,30,0.098420,0.018453,0.387059,0.256825,0.026107,10,0.401310,0.236645,0.021798,3217042,8.3,0.040000
progress,235,26609,30,0.068008,0.011869,0.386699,0.256549,0.017689,10,0.401300,0.236634,0.021798,3220245,8.3,0.040000
progress,235,26639,30,0.196682,0.069447,0.386485,0.256339,0.297938,10,0.401300,0.236634,0.021798,3223414,8.3,0.040000
progress,235,26669,30,0.416867,0.228016,0.386519,0.256307,0.004499,10,0.401300,0.236634,0.021798,3226602,8.3,0.040000
progress,235,26699,30,0.456428,0.288024,0.386598,0.256342,0.323210,10,0.401300,0.236634,0.021798,3229776,8.3,0.040000
progress,235,26700,1,0.984257,0.968761,0.386620,0.256369,0.984257,10,0.401300,0.236634,0.021798,3229877,8.3,0.040000
progress,236,26730,30,0.410524,0.170886,0.386647,0.256273,0.417054,10,0.400674,0.235942,0.021524,3233244,8.3,0.040000
progress,236,26760,30,0.149878,0.030433,0.386382,0.256020,0.011911,10,0.400676,0.235944,0.021524,3236454,8.3,0.040000
progress,236,26790,30,0.072512,0.009914,0.386030,0.255744,0.071187,10,0.400618,0.235885,0.021524,3239661,8.3,0.040000
progress,236,26820,30,0.272051,0.129811,0.385903,0.255603,0.077684,10,0.400546,0.235811,0.021524,3242842,8.3,0.040000
progress,236,26843,23,0.140693,0.044780,0.385693,0.255423,0.027530,10,0.400546,0.235811,0.021524,3245308,8.3,0.040000
progress,237,26873,30,0.039435,0.002302,0.385306,0.255140,0.015638,10,0.401226,0.236534,0.021796,3248634,8.3,0.040000
progress,237,26903,30,0.027761,0.001561,0.384907,0.254857,0.045547,10,0.401270,0.236563,0.021796,3251809,8.3,0.040000
progress,237,26916,13,0.128024,0.026953,0.384783,0.254747,0.117492,10,0.401982,0.237306,0.021796,3253206,8.3,0.040000
progress,238,26946,30,0.133005,0.019569,0.384503,0.254486,0.145512,10,0.403198,0.238673,0.022376,3256515,8.3,0.040000
progress,238,26976,30,0.110383,0.019686,0.384198,0.254224,0.066171,10,0.403198,0.238673,0.022376,3259712,8.3,0.040000
progress,238,27006,30,0.119784,0.035088,0.383904,0.253981,0.122520,10,0.403167,0.238640,0.022376,3262907,8.3,0.040000
progress,238,27036,30,0.171980,0.046542,0.383669,0.253751,0.216542,10,0.403167,0.238640,0.022376,3266097,8.3,0.040000
progress,238,27066,30,0.142180,0.067210,0.383402,0.253544,0.393921,10,0.403167,0.238640,0.022376,3269301,8.3,0.040000
progress,239,27096,30,0.086710,0.009076,0.383073,0.253273,0.051379,10,0.402865,0.238299,0.022172,3272656,8.3,0.040000
progress,239,27126,30,0.281263,0.103865,0.382961,0.253108,0.408650,10,0.402865,0.238299,0.022172,3275873,8.3,0.040000
progress,239,27149,23,0.117675,0.031162,0.382736,0.252920,0.013583,10,0.402865,0.238299,0.022172,3278306,8.3,0.040000
progress,240,27179,30,0.088770,0.010027,0.382411,0.252652,0.175329,10,0.403775,0.239317,0.022625,3281587,8.3,0.040000
progress,240,27209,30,0.210385,0.047527,0.382222,0.252426,0.033273,10,0.403743,0.239303,0.022625,3284808,8.3,0.040000
progress,240,27239,30,0.140858,0.026089,0.381956,0.252177,0.105910,10,0.404062,0.239640,0.022625,3287997,8.3,0.040000
progress,240,27269,30,0.088533,0.008204,0.381633,0.251908,0.131801,10,0.404062,0.239640,0.022625,3291145,8.3,0.040000
progress,240,27299,30,0.095694,0.010017,0.381319,0.251642,0.118072,10,0.404062,0.239640,0.022625,3294312,8.3,0.040000
progress,240,27302,3,0.097065,0.009835,0.381288,0.251616,0.074956,10,0.404062,0.239640,0.022625,3294633,8.3,0.040000
progress,241,27332,30,0.348454,0.124533,0.381251,0.251476,0.455566,10,0.403453,0.238997,0.022354,3297962,8.3,0.040000
progress,241,27362,30,0.324439,0.131542,0.381189,0.251345,0.690548,10,0.403453,0.238997,0.022354,3301124,8.3,0.040000
progress,241,27392,30,0.391280,0.235011,0.381200,0.251327,0.796120,10,0.403453,0.238997,0.022354,3304329,8.3,0.040000
progress,241,27422,30,0.528115,0.406917,0.381361,0.251497,0.963957,10,0.403453,0.238997,0.022354,3307556,8.3,0.040000
progress,241,27449,27,0.419126,0.324497,0.381398,0.251569,0.046137,10,0.403453,0.238997,0.022354,3310076,8.3,0.040000
progress,242,27479,30,0.078510,0.008014,0.381067,0.251303,0.168989,10,0.403352,0.238812,0.022249,3313420,8.3,0.040000
progress,242,27509,30,0.593427,0.398457,0.381299,0.251464,0.885514,10,0.401564,0.237630,0.022249,3316619,8.3,0.040000
progress,242,27539,30,0.567019,0.467778,0.381501,0.251699,0.879149,10,0.401564,0.237630,0.022249,3319788,8.3,0.040000
progress,242,27569,30,0.444780,0.382042,0.381570,0.251841,0.853927,10,0.401564,0.237630,0.022249,3322958,8.3,0.040000
progress,242,27599,30,0.437365,0.341547,0.381631,0.251939,0.111048,10,0.401500,0.237562,0.022249,3326107,8.3,0.040000
progress,242,27600,1,0.040437,0.001635,0.381618,0.251929,0.040437,10,0.401500,0.237562,0.022249,3326215,8.3,0.040000
progress,243,27630,30,0.945132,0.898328,0.382230,0.252631,0.977376,10,0.401842,0.237750,0.022249,3329566,8.3,0.040000
progress,243,27660,30,0.923406,0.867776,0.382817,0.253298,0.979019,10,0.401803,0.237696,0.022249,3332736,8.3,0.040000
progress,243,27682,22,0.724079,0.654361,0.383089,0.253617,0.055006,10,0.401803,0.237696,0.022249,3335088,8.3,0.040000
progress,244,27712,30,0.106535,0.017430,0.382789,0.253362,0.228003,10,0.402304,0.238239,0.022432,3338475,8.3,0.040000
progress,244,27739,27,0.113163,0.018354,0.382527,0.253133,0.000534,10,0.402185,0.238161,0.022432,3341393,8.3,0.040000
progress,245,27769,30,0.209890,0.064662,0.382340,0.252929,0.482224,10,0.400708,0.236477,0.021787,3344701,8.3,0.040000
progress,245,27799,30,0.577070,0.405863,0.382550,0.253094,0.905964,10,0.400696,0.236461,0.021787,3347913,8.3,0.040000
progress,245,27829,30,0.679174,0.591382,0.382870,0.253459,0.979123,10,0.400696,0.236461,0.021787,3351110,8.3,0.040000
progress,245,27844,15,0.397866,0.266058,0.382878,0.253466,0.051946,10,0.400850,0.236624,0.021787,3352703,8.3,0.040000
progress,246,27874,30,0.884988,0.787408,0.383419,0.254040,0.911967,10,0.400387,0.235936,0.021369,3356140,8.3,0.040000
